DATAFLOW,MEASURE,ESTIMATE_TYPE,SEX,SECTOR,INDUSTRY,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2014-S2,26.1,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2015-S1,17.3,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2015-S2,20.8,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2016-S1,19.9,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2016-S2,20,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2017-S1,22.6,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2017-S2,29.4,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2018-S1,32.9,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2018-S2,30.3,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2019-S1,29.8,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2019-S2,22.7,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2020-S1,24.7,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2020-S2,22.3,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2021-S1,31.3,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2021-S2,26.3,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2022-S1,29.6,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2022-S2,27.8,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2023-S1,23.5,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2023-S2,28.8,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2024-S1,27.7,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2024-S2,30.3,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2025-S1,26.4,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2025-S2,25.4,,,
ABS:AWE(1.0.0),2,2,1,7,TOT,10,3,S,2026-S1,32.3,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1994-S2,533.9,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1995-S1,543.1,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1995-S2,558.1,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1996-S1,577.5,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1996-S2,573.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1997-S1,572,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1997-S2,580.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1998-S1,578,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1998-S2,591.9,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1999-S1,610.6,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,1999-S2,622.4,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2000-S1,646.5,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2000-S2,659.5,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2001-S1,679.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2001-S2,699.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2002-S1,691.6,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2002-S2,725.1,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2003-S1,745.9,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2003-S2,770.3,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2004-S1,768.3,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2004-S2,781.4,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2005-S1,820.5,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2005-S2,841.1,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2006-S1,834.9,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2006-S2,854.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2007-S1,882.1,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2007-S2,894,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2008-S1,886.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2008-S2,911,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2009-S1,903.4,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2009-S2,935.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2010-S1,949.9,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2010-S2,953.3,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2011-S1,982.7,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2011-S2,970.6,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2012-S1,1015,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2012-S2,1043.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2013-S1,1074.3,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2013-S2,1077.6,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2014-S1,1078.4,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2014-S2,1093.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2015-S1,1121.6,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2015-S2,1141.2,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2016-S1,1168.9,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2016-S2,1149.7,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2017-S1,1163,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2017-S2,1177.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2018-S1,1197.6,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2018-S2,1221.1,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2019-S1,1251.4,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2019-S2,1245.2,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2020-S1,1288.2,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2020-S2,1250.7,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2021-S1,1295.9,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2021-S2,1317.4,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2022-S1,1321.2,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2022-S2,1344.4,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2023-S1,1344.3,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2023-S2,1391.7,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2024-S1,1452.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2024-S2,1488.2,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2025-S1,1537.8,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2025-S2,1561.5,,,
ABS:AWE(1.0.0),1,1,3,1,TOT,10,1,S,2026-S1,1549.9,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1994-S2,580.1,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1995-S1,596.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1995-S2,598.1,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1996-S1,618.1,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1996-S2,632,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1997-S1,656.4,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1997-S2,657.1,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1998-S1,680.3,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1998-S2,688.9,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1999-S1,685.9,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,1999-S2,686.5,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2000-S1,702.6,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2000-S2,714.9,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2001-S1,731.2,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2001-S2,762.6,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2002-S1,773.4,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2002-S2,770.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2003-S1,811.2,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2003-S2,816.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2004-S1,820.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2004-S2,822.2,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2005-S1,851.8,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2005-S2,870.5,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2006-S1,855.6,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2006-S2,891.2,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2007-S1,900.9,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2007-S2,926.3,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2008-S1,946.8,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2008-S2,995.6,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2009-S1,1039.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2009-S2,1114.3,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2010-S1,1135.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2010-S2,1145.3,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2011-S1,1181.5,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2011-S2,1207.9,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2012-S1,1229.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2012-S2,1260.2,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2013-S1,1308.4,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2013-S2,1310,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2014-S1,1341,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2014-S2,1327.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2015-S1,1363.7,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2015-S2,1386.4,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2016-S1,1426.8,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2016-S2,1437,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2017-S1,1422.5,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2017-S2,1431.9,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2018-S1,1433.6,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2018-S2,1451.8,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2019-S1,1467.1,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2019-S2,1480.3,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2020-S1,1532.1,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2020-S2,1503.4,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2021-S1,1555.8,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2021-S2,1558.6,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2022-S1,1575.1,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2022-S2,1575.6,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2023-S1,1647,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2023-S2,1667.3,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2024-S1,1702.6,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2024-S2,1721.1,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2025-S1,1757,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2025-S2,1837.3,,,
ABS:AWE(1.0.0),1,1,3,2,TOT,10,5,S,2026-S1,1847.8,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2009-S1,20.5,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2009-S2,23.1,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2010-S1,23.3,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2010-S2,24.6,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2011-S1,26.2,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2011-S2,39.5,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2012-S1,49.4,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2012-S2,50.2,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2013-S1,62.6,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2013-S2,57.3,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2014-S1,31.9,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2014-S2,27.6,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2015-S1,29.5,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2015-S2,24.8,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2016-S1,29.8,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2016-S2,32.5,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2017-S1,37.6,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2017-S2,25.3,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2018-S1,29.8,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2018-S2,26.6,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2019-S1,31.7,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2019-S2,26.7,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2020-S1,25.9,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2020-S2,32.7,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2021-S1,40.3,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2021-S2,40,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2022-S1,40.1,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2022-S2,53.3,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2023-S1,37.9,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2023-S2,49.5,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2024-S1,40.1,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2024-S2,41.8,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2025-S1,41.1,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2025-S2,48.3,,,
ABS:AWE(1.0.0),3,2,3,1,TOT,10,7,S,2026-S1,50.2,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2012-S1,1142.1,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2012-S2,1176.1,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2013-S1,1202,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2013-S2,1218.6,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2014-S1,1218.3,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2014-S2,1238.2,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2015-S1,1253.6,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2015-S2,1263.8,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2016-S1,1293.2,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2016-S2,1304.3,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2017-S1,1315.2,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2017-S2,1337.4,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2018-S1,1362,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2018-S2,1387.2,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2019-S1,1422.1,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2019-S2,1439.5,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2020-S1,1486.4,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2020-S2,1492.2,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2021-S1,1511.3,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2021-S2,1524.2,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2022-S1,1549.8,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2022-S2,1598.5,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2023-S1,1630.4,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2023-S2,1682.3,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2024-S1,1723.6,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2024-S2,1764.8,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2025-S1,1806,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2025-S2,1835.8,,,
ABS:AWE(1.0.0),2,1,2,1,TOT,20,AUS,S,2026-S1,1868.5,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2012-S1,1214.6,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2012-S2,1229.5,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2013-S1,1267.1,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2013-S2,1295.5,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2014-S1,1272.4,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2014-S2,1281.8,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2015-S1,1269,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2015-S2,1287.2,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2016-S1,1301.6,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2016-S2,1326.8,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2017-S1,1338.1,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2017-S2,1350.8,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2018-S1,1386.1,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2018-S2,1401.7,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2019-S1,1412.4,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2019-S2,1445.1,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2020-S1,1497.1,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2020-S2,1503.3,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2021-S1,1506,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2021-S2,1555.4,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2022-S1,1543.8,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2022-S2,1560.8,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2023-S1,1612.1,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2023-S2,1623,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2024-S1,1685.1,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2024-S2,1699.9,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2025-S1,1752.4,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2025-S2,1746.6,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,20,2,S,2026-S1,1751.1,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2012-S1,959.2,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2012-S2,968.8,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2013-S1,985.1,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2013-S2,1037.8,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2014-S1,1077.5,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2014-S2,1058.9,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2015-S1,1043.3,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2015-S2,1031.7,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2016-S1,1039.4,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2016-S2,1061.6,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2017-S1,1078.3,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2017-S2,1076.4,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2018-S1,1075,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2018-S2,1078.1,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2019-S1,1085.6,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2019-S2,1109.6,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2020-S1,1143.1,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2020-S2,1153.4,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2021-S1,1186.8,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2021-S2,1209.3,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2022-S1,1241.8,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2022-S2,1254.7,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2023-S1,1263.5,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2023-S2,1296.1,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2024-S1,1338.8,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2024-S2,1384.3,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2025-S1,1414.9,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2025-S2,1450.4,,,
ABS:AWE(1.0.0),1,1,3,7,TOT,30,4,S,2026-S1,1490.3,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2012-S1,1408.6,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2012-S2,1417.4,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2013-S1,1449.3,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2013-S2,1448.9,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2014-S1,1417.2,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2014-S2,1453.9,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2015-S1,1513.5,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2015-S2,1553,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2016-S1,1569.7,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2016-S2,1638.5,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2017-S1,1616.5,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2017-S2,1647.9,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2018-S1,1668.5,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2018-S2,1643.3,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2019-S1,1690.3,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2019-S2,1685.1,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2020-S1,1701.6,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2020-S2,1703.7,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2021-S1,1695.2,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2021-S2,1698.6,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2022-S1,1710.3,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2022-S2,1744.1,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2023-S1,1775.9,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2023-S2,1832.8,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2024-S1,1845.8,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2024-S2,1886.6,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2025-S1,1927,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2025-S2,1942.3,,,
ABS:AWE(1.0.0),3,1,3,7,TOT,20,7,S,2026-S1,1984.1,,,
ABS:AWE(1.0.0),1,1,1,7,TOT,30,1,S,2012-S1,1259.9,,,
