DATAFLOW,ASGS_2011_STATE_GCCSA_SA4_SA3_SA2,HH_TYPE,PROJ_SERIES,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2037,61950,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2038,62383,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2039,62804,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2040,63214,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2041,63624,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2042,64020,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2043,64385,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2044,64750,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2045,65101,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,4,3,A,2046,65448,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2021,150543,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2022,151722,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2023,152693,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2024,153542,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2025,154644,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2026,155850,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2027,157364,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2028,158973,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2029,160678,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2030,162495,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2031,164338,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2032,166356,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2033,168404,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2034,170508,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2035,172673,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2036,174827,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2037,177154,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2038,179469,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2039,181801,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2040,184137,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2041,186474,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2042,188842,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2043,191188,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2044,193553,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2045,195922,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,1_2,2,A,2046,198321,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2021,37588,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2022,37690,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2023,38459,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2024,39010,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2025,39586,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2026,40108,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2027,40692,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2028,41259,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2029,41755,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2030,42246,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2031,42674,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2032,43107,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2033,43534,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2034,43965,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2035,44397,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2036,44826,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2037,45282,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2038,45726,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2039,46164,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2040,46601,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2041,47036,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2042,47465,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2043,47878,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2044,48281,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2045,48681,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,1_2,2,A,2046,49084,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2021,1181,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2022,1209,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2023,1233,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2024,1248,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2025,1263,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2026,1284,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2027,1301,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2028,1320,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2029,1336,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2030,1354,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2031,1372,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2032,1388,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2033,1403,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2034,1417,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2035,1432,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2036,1446,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2037,1457,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2038,1467,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2039,1476,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2040,1484,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2041,1491,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2042,1497,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2043,1504,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2044,1510,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2045,1517,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,32,2,A,2046,1524,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2021,349932,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2022,353906,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2023,357780,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2024,361366,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2025,364634,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2026,367802,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2027,370765,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2028,373414,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2029,375947,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2030,378309,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2031,380639,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2032,383044,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2033,385204,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2034,387194,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2035,389080,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2036,391021,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2037,392843,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2038,394621,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2039,396332,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2040,398064,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2041,399867,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2042,401686,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2043,403525,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2044,405466,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2045,407507,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,31,3,A,2046,409626,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2021,2027446,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2022,2058918,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2023,2103229,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2024,2142547,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2025,2180141,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2026,2215521,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2027,2250329,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2028,2284256,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2029,2317487,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2030,2350071,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2031,2381819,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2032,2413495,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2033,2444615,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2034,2475106,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2035,2504935,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2036,2534131,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2037,2563572,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2038,2592086,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2039,2619895,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2040,2646802,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2041,2673234,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2042,2699249,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2043,2724230,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2044,2748715,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2045,2772534,,,
ABS:ABS_HH_PROV(1.0.0),3,4,2,A,2046,2795982,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2021,158626,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2022,159668,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2023,160998,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2024,162055,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2025,163106,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2026,164040,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2027,165121,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2028,166091,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2029,166978,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2030,167828,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2031,168540,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2032,169124,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2033,169688,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2034,170244,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2035,170757,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2036,171210,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2037,171681,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2038,172109,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2039,172497,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2040,172829,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2041,173126,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2042,173379,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2043,173581,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2044,173737,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2045,173851,,,
ABS:ABS_HH_PROV(1.0.0),6,1_2,2,A,2046,173942,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2021,834620,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2022,839871,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2023,853881,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2024,866129,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2025,878047,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2026,889732,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2027,904235,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2028,918193,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2029,931786,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2030,944899,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2031,957815,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2032,972236,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2033,986159,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2034,999531,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2035,1012444,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2036,1025255,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2037,1039506,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2038,1053408,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2039,1066931,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2040,1080050,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2041,1093135,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2042,1105927,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2043,1118322,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2044,1130475,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2045,1142344,,,
ABS:ABS_HH_PROV(1.0.0),1,31,2,A,2046,1154141,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2021,25673,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2022,26157,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2023,26869,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2024,27453,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2025,27987,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2026,28518,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2027,28904,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2028,29289,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2029,29647,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2030,29960,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2031,30256,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2032,30489,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2033,30715,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2034,30918,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2035,31090,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2036,31263,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2037,31325,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2038,31371,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2039,31403,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2040,31411,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2041,31438,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2042,31454,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2043,31455,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2044,31459,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2045,31466,,,
ABS:ABS_HH_PROV(1.0.0),4,32,2,A,2046,31463,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2021,8186,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2022,8158,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2023,8203,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2024,8221,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2025,8243,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2026,8276,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2027,8326,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2028,8372,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2029,8410,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2030,8437,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2031,8463,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2032,8486,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2033,8513,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2034,8532,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2035,8541,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2036,8550,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2037,8552,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2038,8550,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2039,8543,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2040,8530,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2041,8515,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2042,8501,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2043,8479,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2044,8459,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2045,8439,,,
ABS:ABS_HH_PROV(1.0.0),6,32,1,A,2046,8416,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2021,1768595,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2022,1787804,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2023,1823814,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2024,1855913,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2025,1889749,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2026,1924731,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2027,1960965,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2028,1996622,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2029,2031926,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2030,2067174,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2031,2101461,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2032,2134926,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2033,2168325,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2034,2201753,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2035,2235326,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2036,2268466,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2037,2302010,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2038,2335058,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2039,2367613,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2040,2399729,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2041,2431334,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2042,2462369,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2043,2492509,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2044,2522054,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2045,2550957,,,
ABS:ABS_HH_PROV(1.0.0),2,1_2,2,A,2046,2579577,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2021,1416416,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2022,1446152,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2023,1478235,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2024,1506683,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2025,1534039,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2026,1559642,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2027,1582879,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2028,1605691,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2029,1628143,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2030,1650361,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2031,1671981,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2032,1692460,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2033,1712755,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2034,1732891,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2035,1752804,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2036,1772246,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2037,1791195,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2038,1809569,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2039,1827589,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2040,1845089,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2041,1862164,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2042,1879007,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2043,1895165,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2044,1910965,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2045,1926275,,,
ABS:ABS_HH_PROV(1.0.0),3,1_2,1,A,2046,1941273,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2021,6950688,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2022,7025067,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2023,7152067,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2024,7262388,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2025,7373634,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2026,7482235,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2027,7591839,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2028,7699268,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2029,7804924,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2030,7909901,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2031,8011192,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2032,8109563,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2033,8207359,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2034,8304804,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2035,8402146,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2036,8497565,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2037,8594095,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2038,8688313,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2039,8780680,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2040,8871093,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2041,8959628,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2042,9046292,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2043,9129618,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2044,9210904,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2045,9289762,,,
ABS:ABS_HH_PROV(1.0.0),0,1_2,2,A,2046,9367465,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2021,595419,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2022,605689,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2023,618833,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2024,630047,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2025,640769,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2026,650763,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2027,659861,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2028,668777,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2029,677469,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2030,686026,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2031,694298,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2032,702045,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2033,709769,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2034,717329,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2035,724810,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2036,732134,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,1_2,1,A,2037,739257,,,
