DATAFLOW,MEASURE,DATA_ITEM,LOAN_TYPE,LOAN_PURPOSE,LENDER_TYPE,HOUSING_PURPOSE,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2020-Q3,291,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2020-Q4,355,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2021-Q1,403,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2021-Q2,460,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2021-Q3,528,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2021-Q4,699,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2022-Q1,595,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2022-Q2,495,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2022-Q3,385,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2022-Q4,326,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2023-Q1,342,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2023-Q2,368,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2023-Q3,416,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2023-Q4,421,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2024-Q1,372,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2024-Q2,508,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2024-Q3,486,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2024-Q4,374,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2025-Q1,278,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2025-Q2,310,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2025-Q3,372,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2025-Q4,366,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,20,3,Q,2026-Q1,303,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2019-Q3,464,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2019-Q4,416,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2020-Q1,400,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2020-Q2,443,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2020-Q3,553,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2020-Q4,676,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2021-Q1,740,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2021-Q2,736,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2021-Q3,727,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2021-Q4,713,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2022-Q1,680,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2022-Q2,600,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2022-Q3,490,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2022-Q4,423,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2023-Q1,422,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2023-Q2,446,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2023-Q3,461,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2023-Q4,470,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2024-Q1,482,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2024-Q2,483,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2024-Q3,452,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2024-Q4,393,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2025-Q1,349,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2025-Q2,354,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2025-Q3,393,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2025-Q4,424,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,TOTHOUS,TOT,DV5168_FHB,30,2,Q,2026-Q1,443,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2002-Q3,200.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2002-Q4,210.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2003-Q1,191.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2003-Q2,210.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2003-Q3,267.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2003-Q4,346,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2004-Q1,276.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2004-Q2,316.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2004-Q3,354.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2004-Q4,364.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2005-Q1,320.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2005-Q2,408.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2005-Q3,404.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2005-Q4,417.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2006-Q1,415.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2006-Q2,497.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2006-Q3,467.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2006-Q4,466.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2007-Q1,469.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2007-Q2,557.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2007-Q3,579.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2007-Q4,444.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2008-Q1,367.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2008-Q2,371,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2008-Q3,317.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2008-Q4,415.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2009-Q1,421.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2009-Q2,506.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2009-Q3,577,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2009-Q4,581.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2010-Q1,481.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2010-Q2,671.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2010-Q3,706.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2010-Q4,856.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2011-Q1,586.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2011-Q2,688.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2011-Q3,700.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2011-Q4,629.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2012-Q1,585.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2012-Q2,678.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2012-Q3,618.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2012-Q4,656.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2013-Q1,499.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2013-Q2,511.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2013-Q3,569.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2013-Q4,648.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2014-Q1,513.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2014-Q2,598.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2014-Q3,627.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2014-Q4,677.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2015-Q1,589.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2015-Q2,645.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2015-Q3,804.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2015-Q4,941.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2016-Q1,741.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2016-Q2,878,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2016-Q3,807.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2016-Q4,981.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2017-Q1,824.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2017-Q2,996.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2017-Q3,990.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2017-Q4,1188.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2018-Q1,926.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2018-Q2,1076.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2018-Q3,971.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2018-Q4,924.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2019-Q1,684.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2019-Q2,833.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2019-Q3,1016,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2019-Q4,1230.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2020-Q1,947.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2020-Q2,1144.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2020-Q3,1124.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2020-Q4,1357.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2021-Q1,1394.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2021-Q2,1530.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2021-Q3,1358.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2021-Q4,1393.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2022-Q1,1173.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2022-Q2,1207.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2022-Q3,1069.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2022-Q4,1025,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2023-Q1,801.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2023-Q2,948.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2023-Q3,1015.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2023-Q4,1080.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2024-Q1,847.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2024-Q2,1027.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2024-Q3,988.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2024-Q4,1043.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2025-Q1,792.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2025-Q2,871.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2025-Q3,1047,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2025-Q4,1218.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,10,2,Q,2026-Q1,763.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2002-Q3,460,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2002-Q4,470.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2003-Q1,509.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2003-Q2,494.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2003-Q3,501.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2003-Q4,534,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2004-Q1,472.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2004-Q2,471.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2004-Q3,459.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2004-Q4,447.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2005-Q1,450.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2005-Q2,428.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2005-Q3,434.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2005-Q4,423.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2006-Q1,422.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2006-Q2,435.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2006-Q3,426.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2006-Q4,423.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2007-Q1,417.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2007-Q2,425.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2007-Q3,444.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2007-Q4,466.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2008-Q1,449.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2008-Q2,419.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2008-Q3,381,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2008-Q4,379.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2009-Q1,475.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2009-Q2,602.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2009-Q3,653.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2009-Q4,627.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,1,Q,2010-Q1,574.8,,,,
